133	134	768.6488
134	125	333.9585
134	135	683.2343
135	126	333.9585
136	137	359.2989
137	138	341.6167
138	104	333.9585
138	116	524.3735
139	140	597.9077
140	136	890.5559
140	141	341.6615
141	137	1001.8754
141	142	512.4923
142	143	341.6615
143	116	1113.1949
143	144	939.5693
144	128	1001.8754
144	145	854.1539
145	129	1001.8754
145	146	946.134
146	130	890.5559
146	147	279.3765
147	131	779.2364
147	148	1200.9422
148	132	556.5975
148	149	608.1522
149	133	453.3949
149	150	768.6936
150	134	453.3949
150	151	427.052
151	135	476.9177
151	152	170.8208
152	153	341.6416
153	154	427.052
154	127	582.2185
155	140	453.3968
155	156	256.2611
156	141	445.278
156	157	524.4685
157	142	333.9585
158	147	556.5975
158	159	1216.3988
159	148	445.278
159	160	608.1951
160	149	667.9169
160	161	256.2536
161	163	776.7844
163	162	476.924
162	150	344.7079
164	155	222.639
164	165	256.2686
165	156	222.639
165	166	512.5372
166	157	333.9585
166	167	341.6915
167	143	667.9169
167	168	939.6515
168	144	667.9169
168	169	683.3829
169	170	256.2686
170	145	673.3596
170	171	170.8457
171	172	939.6515
172	158	333.9585
173	160	375.1192
173	174	341.6865
174	161	420.9478
174	175	512.5297
175	163	222.639
175	176	256.2649
176	177	512.5297
177	153	1005.5099
177	178	427.1081
178	154	1005.5099
179	140	1335.8339
179	180	85.4303
180	164	667.9169
180	181	341.7213
181	165	673.3578
181	182	441.4158
182	166	556.5975
182	183	427.1455
183	167	563.1148
183	184	854.2909
184	168	556.5975
184	185	683.4327
185	169	556.5975
185	186	441.4098
186	171	445.278
187	172	783.9051
187	188	256.2947
188	172	797.7472
189	173	445.278
189	190	359.3795
190	174	333.9585
190	191	256.2761
191	192	512.5521
192	176	333.9585
193	178	344.7107
194	189	111.3195
195	193	563.1152
196	179	445.278
196	197	563.1167
197	198	512.6493
198	199	861.6305
198	181	1001.8754
199	183	1001.8754
199	200	861.6182
200	184	890.5559
200	201	1201.3069
201	186	894.6444
201	202	854.3781
202	187	563.1162
202	188	582.2346
202	203	1286.3835
203	204	692.4935
203	205	692.5033
204	205	222.639
204	194	667.9169
205	206	222.639
205	207	800.5339
207	208	768.9627
208	192	1402.4697
208	209	279.4485
209	210	280.6539
210	195	453.3999
211	212	673.3453
212	213	673.3463
213	214	556.5975
214	215	333.9585
214	216	256.0367
216	217	667.9169
217	213	279.1707
218	212	691.6667
219	216	945.3714
219	220	556.5975
220	221	563.101
221	218	523.9495
221	222	1236.3482
222	211	1240.9966
222	223	426.5906
223	224	682.545
224	225	563.099
225	226	556.5975
226	227	563.1009
228	224	426.5904
228	229	652.8983
229	230	513.6132
231	228	1194.4537
231	232	170.6362
231	233	1016.3045
232	233	1001.8754
233	230	1352.4268
233	234	779.2364
234	235	344.69
235	1	556.5975
236	232	511.9087
236	237	1113.1949
237	233	523.9422
237	238	556.5975
238	234	523.9861
238	239	375.0454
239	235	607.6718
240	236	440.8729
240	241	358.9669
241	242	1116.4601
242	237	853.306
242	243	556.5975
243	238	853.3684
243	244	111.3195
244	17	344.69
245	241	860.4067
245	246	667.9169
246	247	453.3797
247	242	691.6568
247	248	779.2364
248	244	682.7047
248	18	333.9585
249	245	682.535
249	250	667.9169
250	246	682.5949
251	248	256.0143
252	249	511.9013
252	253	563.0988
253	250	607.5516
253	254	667.9169
254	255	667.9169
255	251	1109.3951
255	29	333.9585
256	252	682.535
256	257	556.5975
257	253	597.2618
258	256	426.5844
258	259	673.3444
259	257	523.9056
259	260	333.9585
260	261	222.639
261	254	1109.2978
261	262	667.9169
262	255	1109.3951
262	30	222.639
263	258	945.0579
263	264	779.2364
264	259	853.2436
264	265	333.9585
265	260	853.2811
265	266	222.639
266	261	853.306
266	34	906.7627
267	263	511.8938
267	268	783.8934
268	264	597.2705
268	269	333.9585
269	265	597.2967
269	270	222.639
270	266	597.3142
270	37	890.5559
271	267	597.2094
271	272	426.5781
272	273	541.7612
272	274	673.3442
273	274	477.4973
274	275	476.8588
275	269	853.2811
275	276	597.2967
276	274	616.6717
276	277	541.7956
277	273	678.488
277	278	339.2525
278	279	561.0437
279	276	477.5223
280	278	407.5074
280	281	541.8152
281	279	279.1536
281	282	612.6509
282	280	1122.1117
282	40	1199.9342
283	280	678.5332
283	284	582.1775
284	285	1048.0234
285	282	894.6354
286	284	222.639
286	287	333.9585
287	288	333.9585
288	289	1024.2067
289	285	667.0169
289	290	512.1034
290	291	426.7528
291	41	426.7528
291	282	1166.4727
292	288	894.637
292	293	938.9659
293	289	890.5559
293	294	512.1632
294	295	341.4422
294	290	890.5559
295	291	894.637
295	296	341.4422
297	292	756.3935
298	293	667.9169
298	299	853.6802
299	300	256.1041
300	296	673.3499
300	55	279.2531
301	297	563.1063
301	302	682.9841
302	303	256.119
303	304	860.9509
304	299	333.9585
305	306	441.1566
306	302	222.639
306	303	339.3626
305	307	359.1946
307	301	453.3888
307	308	667.9169
308	309	341.5419
309	305	779.2364
307	310	1223.0613
310	303	1113.1949
310	311	768.4693
311	312	341.5419
312	313	238.4504
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
314	308	556.5975
314	315	341.5668
315	316	683.1337
316	310	556.5975
316	102	1195.4839
317	314	453.3924
317	318	256.1901
318	315	445.278
319	317	445.278
319	320	333.9585
320	321	445.278
321	322	427.052
323	318	1200.7338
323	115	683.1835
323	127	582.2148
324	321	1001.8754
324	325	427.1081
325	322	1001.8754
325	326	427.1081
326	178	512.5297
327	324	917.1943
327	328	427.1268
328	325	333.9585
328	329	427.1268
329	326	333.9585
329	193	427.1268
330	327	556.5975
330	331	427.1579
331	328	556.5975
331	332	427.1579
332	329	556.5975
332	195	512.5895
333	330	556.5975
333	334	427.1891
334	331	556.5875
334	335	427.1891
335	332	556.5975
335	210	608.3323
336	333	333.9585
336	337	280.6599
337	338	617.0901
338	339	563.1179
339	209	1159.8508
339	337	359.4458
340	338	679.0751
340	341	279.4862
341	342	598.1693
342	343	673.3607
343	208	445.278
342	344	524.6657
344	345	861.7664
345	346	894.6461
346	206	445.278
345	347	683.642
347	348	894.6461
346	348	683.5623
348	349	333.9585
349	203	445.278
349	206	693.4165
350	347	341.821
350	351	854.5524
351	352	890.5559
352	350	1234.2061
352	354	445.278
354	353	203
353	349	939.857
354	202	280.6554
355	351	1110.9182
355	356	890.5559
356	201	673.3597
356	357	953.8961
357	355	341.821
357	358	512.7315
358	359	524.6803
359	360	797.7579
360	200	783.9069
361	359	524.6876
361	362	563.1192
362	363	222.639
363	199	779.2364
363	360	777.0507
364	361	481.8185
364	365	140.3402
365	366	375.1532
366	362	421.0092
367	364	441.5665
367	365	407.9501
367	368	445.278
368	366	524.6803
368	369	673.3611
369	198	667.9169
370	367	838.5409
370	371	1346.7235
371	197	779.2364
372	370	692.7295
372	373	427.3322
373	374	170.9329
374	375	441.5906
375	376	1212.9173
376	377	701.6745
378	375	1263.0618
378	379	256.362
379	380	427.27
380	376	769.086
381	378	653.1695
381	382	512.6866
383	381	453.402
383	384	512.6568
384	382	453.402
384	385	608.3666
385	380	1113.1949
385	386	1025.2986
386	377	582.2404
386	387	341.7662
387	197	598.0908
388	383	890.5559
388	389	512.597
389	384	890.5559
389	390	608.298
390	391	203.926
392	196	598.0472
392	387	563.1167
392	390	1490.2694
393	388	238.4673
393	394	598.0124
394	389	222.639
395	393	556.5975
395	396	512.5447
396	394	783.905
396	397	222.639
397	398	341.6865
398	399	427.1081
399	391	783.905
399	400	683.3729
401	395	238.4642
401	402	611.7217
402	397	344.7097
402	403	481.6307
403	404	441.3435
403	398	556.5975
404	405	861.3711
404	399	667.9169
405	400	582.225
405	139	512.4923
406	404	333.9585
407	401	1447.1534
407	408	939.4596
408	409	683.2434
409	406	512.9168
409	410	1110.2704
410	136	597.8379
411	136	344.7057
411	412	441.2772
412	413	238.4557
412	104	341.6017
413	103	341.5918
413	414	853.9794
414	410	667.9169
414	411	611.6215
415	407	1113.1949
415	416	939.3225
416	408	1113.1949
416	417	683.1436
417	409	1113.1949
417	418	512.3577
418	414	745.3632
418	419	768.5366
419	420	683.1436
420	413	445.278
420	88	341.5718
421	415	556.5975
421	422	945.8345
422	416	445.278
422	423	683.1038
423	417	445.278
423	424	512.3278
424	418	445.278
424	425	344.7014
425	426	939.2265
426	419	783.9009
426	427	692.0901
427	67	256.1564
427	420	673.3531
427	428	556.5975
428	64	256.1377
428	429	556.5975
429	43	256.119
429	430	768.3571
430	431	853.7301
431	432	682.9841
432	433	426.865
433	434	945.6711
434	435	445.278
435	436	853.6678
436	437	85.3668
437	433	556.5975
437	438	426.8339
438	439	682.9342
439	431	556.5975
439	440	853.6678
440	430	556.5975
440	441	768.301
441	42	256.1003
442	435	445.278
442	443	853.6179
443	436	445.278
443	444	512.1707
444	445	682.8943
445	439	445.278
444	438	445.278
445	446	853.6179
446	440	445.278
446	447	768.2561
447	441	445.278
447	13	256.0854
447	448	556.5975
448	7	256.0667
448	449	853.5555
449	446	563.1046
449	450	860.7902
450	445	453.3858
450	451	607.7834
451	444	333.9585
452	453	524.0812
452	215	916.521
453	451	333.9585
453	454	597.4801
454	450	222.639
454	455	768.1887
455	449	140.2765
455	456	882.0899
456	2	256.0554
457	458	375.0261
458	459	255.9581
459	457	344.6844
459	460	511.9162
460	461	511.9162
461	462	513.6057
462	463	691.6174
463	460	563.0992
463	464	682.6049
464	458	582.1687
464	465	556.5975
465	466	691.6667
466	467	222.639
467	463	222.639
467	468	853.2811
468	462	375.034
468	469	111.3195
469	466	860.5304
469	470	440.9272
470	211	837.4092
471	472	333.2186
472	457	880.6856
473	471	799.4238
473	474	673.3434
474	461	717.9386
474	470	1016.3041
475	473	426.5469
475	476	1227.482
476	472	1833.637
476	477	426.4783
477	478	344.6795
478	479	333.9585
479	480	445.278
480	475	440.8306
480	481	344.6825
481	482	222.639
482	483	222.639
482	475	678.4428
483	474	853.1688
483	211	673.3444
484	477	255.887
484	485	333.9585
485	478	170.5988
485	486	333.9585
486	479	170.6063
486	487	453.3735
487	480	255.9244
487	488	170.6163
488	489	445.278
489	486	255.9094
489	490	333.9585
490	485	255.8982
490	491	333.9585
491	484	255.887
491	492	426.4783
492	493	333.9585
493	490	426.497
493	494	140.2431
494	495	344.6807
495	489	440.8065
495	496	238.4222
496	488	523.8105
496	497	344.6822
497	481	945.0034
497	498	140.2499
498	499	511.8713
498	222	582.1643
499	223	563.098
499	500	445.278
500	496	682.4551
500	501	556.5975
501	494	682.4052
501	502	445.278
502	492	767.6609
502	503	691.3809
503	504	556.5975
504	501	682.4052
504	505	333.9585
505	506	222.639
506	500	682.4551
506	507	673.3431
507	508	426.5719
507	224	333.9585
507	508	426.5719
508	228	333.9585
508	509	673.3431
509	510	170.6138
510	506	255.9207
511	503	1705.8881
511	512	563.0954
512	513	556.5975
513	509	1364.9103
513	231	1005.5012
513	232	1005.5012
513	514	938.3758
514	240	894.6329
514	515	556.5975
515	512	938.3071
515	516	667.9169
516	511	1029.5612
516	517	341.1726
517	518	556.5975
518	515	358.9005
518	519	673.3422
519	514	426.5345
519	241	1001.8754
520	517	767.6384
520	521	582.1534
521	518	938.2934
521	522	673.3422
522	519	938.3758
522	523	445.278
523	245	453.3773
524	520	775.6624
524	525	667.9169
525	521	597.0958
525	526	673.3422
526	522	597.1482
527	523	597.1832
527	249	445.278
527	528	523.8324
528	252	556.5975
528	529	445.278
529	526	523.8032
529	530	563.0961
530	525	511.7964
530	531	85.2994
531	529	556.5975
531	532	673.3412
532	530	667.9169
532	524	511.7515
532	533	682.3353
533	534	511.7515
534	535	556.5975
535	536	667.9169
536	529	1108.9734
536	537	222.639
537	258	779.2364
537	538	853.0814
538	539	222.639
539	536	853.0564
539	540	667.9169
540	541	597.0871
541	536	715.2627
541	535	255.8945
542	540	556.5975
542	543	341.1676
543	534	511.7515
544	542	607.3282
543	542	341.1676
544	545	667.9169
545	540	597.0871
545	546	667.9169
546	547	222.639
547	538	597.157
547	267	667.9169
548	544	1108.7786
548	549	426.4533
549	550	715.2547
550	545	1279.4723
550	551	850.6666
551	546	944.9488
551	271	850.6807
552	549	1494.4251
552	553	477.4474
553	551	1369.4323
553	554	1166.352
554	273	339.2355
555	280	841.5519
556	552	880.6391
556	557	678.4372
557	555	1093.9902
557	558	541.7513
558	559	1122.051
559	283	841.5701
559	560	1016.3075
560	284	558.3449
560	561	279.1673
561	562	1519.9467
562	558	1571.4734
563	554	767.8519
563	555	744.9583
564	562	513.6207
564	565	1001.8754
565	566	556.5975
567	560	344.69
567	286	607.6804
567	568	445.278
568	287	597.4277
568	569	441.0117
569	561	820.218
569	570	1338.5579
570	571	426.8027
571	572	1024.3267
572	566	779.2364
573	571	222.639
573	574	441.0962
574	570	333.9585
575	292	512.1632
575	570	512.1632
575	576	445.278
576	297	441.1083
576	577	222.639
577	578	512.2081
578	574	333.9585
579	301	512.2381
579	577	445.278
579	580	512.2381
580	578	445.278
580	581	426.865
581	573	890.5559
581	582	1024.4761
582	572	1113.1949
582	583	890.5559
583	584	1024.5958
584	581	890.5559
584	307	1436.8258
584	585	222.639
585	586	768.4693
586	308	597.6983
586	587	556.5975
587	588	768.5254
588	585	556.5975
588	589	1024.7005
589	583	779.2364
589	590	1077.7687
590	588	333.9585
590	317	1455.995
591	587	256.1751
591	314	341.5668
592	589	890.5559
592	593	1024.8202
593	319	1451.8286
593	594	333.9585
594	595	427.0271
595	320	1024.865
595	596	445.278
596	321	1024.9248
596	597	341.6416
597	594	453.3949
597	598	1110.3352
598	592	779.2364
598	599	1113.1949
599	600	1116.0547
600	597	1001.8754
600	601	768.7946
601	324	597.9513
601	602	333.9585
602	327	597.9775
602	603	222.639
603	604	341.7114
604	605	441.4038
605	600	445.278
606	599	783.9051
607	605	445.278
607	608	427.1579
608	604	333.9585
608	609	341.7263
609	603	333.9585
609	330	598.0211
609	610	556.5975
610	333	598.0647
610	611	341.7512
611	608	556.5975
611	612	427.1891
612	607	556.5975
612	613	427.1891
613	614	598.0647
614	615	453.401
615	616	512.6568
616	613	445.278
616	617	427.214
617	618	441.4761
618	611	333.9585
618	619	341.7662
619	610	333.9585
619	336	598.0908
620	337	140.3311
620	621	1153.0823
621	618	1005.5126
621	622	170.9055
622	623	341.811
623	617	890.5559
623	624	341.811
624	625	453.4029
625	626	481.7743
626	624	558.9622
626	615	673.3603
625	617	617.0858
626	627	1457.2115
627	622	1597.2216
627	628	896.597
628	629	1597.2792
629	630	582.2477
630	620	850.9029
630	622	777.095
630	631	279.4896
631	338	817.0692
631	632	777.1061
632	340	341.816
632	633	2846.5708
633	634	1031.8512
635	628	679.1879
635	633	1242.8649
635	629	1746.7651
636	341	1560.8143
636	634	1449.6756
636	637	608.5551
637	342	1449.6746
637	638	647.3923
638	344	1005.5136
638	639	427.326
639	640	1005.5136
640	345	608.4523
640	344	256.362
641	639	1113.1949
641	642	1288.1935
642	634	598.4046
643	641	542.3846
643	644	453.4069
644	645	344.7215
645	639	598.2564
646	643	683.7913
646	647	333.9585
647	644	608.5551
647	648	1005.5141
648	347	333.9585
649	646	598.3174
649	351	1804.3489
649	651	1130.5139
650	651	445.278
651	652	1005.515
652	351	1335.8339
653	650	1201.9837
653	654	1001.8754
654	651	1276.8611
654	655	563.122
655	656	453.4062
656	355	890.5559
657	653	683.9009
657	658	1001.8754
658	654	683.8113
658	659	673.3637
659	655	524.7606
659	660	445.278
660	656	608.5208
660	357	820.3289
661	659	359.5452
661	662	556.5975
662	660	341.8558
662	663	563.1201
663	358	222.639
663	664	524.6949
664	359	222.639
664	665	445.278
665	662	427.3198
665	666	445.278
666	667	333.9585
667	661	481.8737
667	668	333.9585
668	669	1005.5156
669	657	769.3885
669	670	427.438
670	671	1001.8754
671	668	512.8584
671	667	611.9972
671	672	667.9169
672	666	512.8136
672	673	445.278
673	361	556.5975
673	665	512.7838
673	674	512.7838
674	364	344.7202
674	675	556.5975
675	672	524.7606
675	676	556.5975
676	671	512.8584
676	677	1001.8754
677	670	512.9257
677	678	1111.3389
678	679	1669.7924
679	675	1116.6668
679	370	333.9585
680	373	445.278
681	375	222.639
681	682	453.4067
682	680	524.7752
682	683	333.9585
683	684	1164.5254
684	685	1251.0796
685	683	608.5979
685	686	333.9585
686	687	453.4064
687	681	441.5966
687	688	692.7393
688	689	333.9585
689	686	598.3
689	690	890.5559
690	691	667.9169
691	684	854.8885
692	690	816.0255
692	693	582.2572
693	688	559.0581
693	694	838.6128
694	692	638.4061
694	695	441.6327
696	691	1969.378
696	697	612.8369
697	698	453.4083
698	695	608.5979
698	699	797.7664
699	700	1696.8251
700	701	1371.7981
701	378	598.178
702	699	1560.8142
702	703	939.9529
703	700	445.278
704	702	445.278
704	705	359.4505
705	706	598.1083
706	703	556.5975
706	707	1196.2165
707	701	906.8054
707	383	359.4458
708	704	715.4127
708	709	238.4691
709	710	481.708
710	705	1034.1431
710	711	997.3167
711	401	1445.0081
712	401	684.9012
712	713	359.3795
713	714	341.7064
714	711	222.639
714	715	1555.3106
715	709	238.4682
715	716	745.5811
716	717	203.9198
717	718	939.6926
716	714	861.4947
719	717	955.5759
719	720	341.6765
719	714	667.9169
720	713	667.9169
720	721	341.6765
721	712	556.5975
721	722	333.9585
722	723	341.6615
723	720	333.9585
723	724	341.6615
724	719	333.9585
724	725	939.5693
725	726	854.1539
726	718	1016.3372
726	727	445.278
727	728	445.278
728	729	768.6488
729	730	1024.865
730	724	890.5559
730	731	597.8379
731	407	683.2434
732	730	333.9585
732	733	1024.8202
733	729	333.9585
733	734	768.6151
734	728	333.9585
734	735	779.2364
735	736	768.5366
736	733	779.2364
736	737	1024.7155
737	732	779.2364
737	738	597.7507
738	731	1113.1949
738	415	683.1436
738	739	667.9169
739	421	692.0999
739	740	597.6983
740	737	667.9169
740	741	1024.6257
741	736	667.9169
741	742	445.278
742	743	683.0439
743	735	1116.4649
743	744	333.9585
744	745	692.031
745	742	222.639
745	746	1115.4905
746	740	563.1082
746	739	756.4695
747	744	445.278
747	748	853.7176
748	745	582.1995
748	749	256.1153
749	750	682.9741
750	746	667.9169
750	751	426.8588
751	434	768.3459
751	752	445.278
752	435	768.301
752	753	445.278
753	442	768.2561
753	754	341.4471
754	750	894.6381
754	755	682.8943
755	749	894.6381
755	756	341.4471
756	748	890.5559
756	757	853.6179
757	758	445.278
758	747	445.278
757	759	1005.5049
759	760	1200.0733
760	761	597.4452
761	754	1126.2083
762	759	556.5975
762	763	1199.9864
763	764	597.4015
764	469	1227.4843
764	765	1116.7584
765	215	279.1982
765	753	1327.2951
766	764	339.2892
